ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId
Expedition_Box_EX1_Barnacles,@Expedition_Box_EX1_Barnacles_MasterName,Resource,@ui_itemtypedescription_resource,@Expedition_Box_EX1_Barnacles_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_barnacles.png,lyshineui/images/icons/items_hires/s1_box_expedition_barnacles.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]Expedition_Box_S3_Loot,,,,CutlassKeys00+Lost+Named+Elite+DryadSiren+Sirensbrute,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
Expedition_Box_EX1_Ennead,@Expedition_Box_EX1_Ennead_MasterName,Resource,@ui_itemtypedescription_resource,@Expedition_Box_EX1_Ennead_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_ennead.png,lyshineui/images/icons/items_hires/s1_box_expedition_ennead.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]Expedition_Box_S3_Loot,,,,BrimstoneSands00+Ancient+Named+Elite+EnneadScarab+Horon+AnubianBrute+Sah+Horus+Shai+Fetket+Apis+Pluto+Crassus+Scipio+Lucius,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
Expedition_Box_EX1_Forge,@Expedition_Box_EX1_Forge_MasterName,Resource,@ui_itemtypedescription_resource,@Expedition_Box_EX1_Forge_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_empyreanforge.png,lyshineui/images/icons/items_hires/s1_box_expedition_empyreanforge.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]Expedition_Box_S3_Loot,,,,GreatCleave01+Knight+Named+Elite+Marius+Ifrit+Skarin+Newlon+Ducas+Freyr+SerBishop+LadyBridgett+SirEld,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
Expedition_Box_EX1_SavageDivide,@Expedition_Box_EX1_SavageDivide_MasterName,Resource,@ui_itemtypedescription_resource,@Expedition_Box_EX1_SavageDivide_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s3_box_expedition_savagedivide.png,lyshineui/images/icons/items_hires/s3_box_expedition_savagedivide.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]Expedition_Box_S3_Loot,,,,EXPFirstLight01+Beast+Named+Elite+GorillaDGBoss+MammothDGBoss+DeathRazor+Styx+Hodari+Zyggot+Lockjaw+Mbita+Otseha+Madhu+Truk,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_S1_Starstone,@MutatedExpedition_Box_S1_Starstone_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_S1_Starstone_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_starstone.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_starstone.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,ShatteredObelisk_Mut+ShatteredObelisk+Ancient+Named+Elite+BurntBecca+FrozenForrest+TaintedTanner+Nakashima+MadMckenzie+Zippy+Simon+OfficerRichards+Regent&#10;+Regent+Ioane+Limos+MageGuardian+Erebas+Sangarion+Centimas+Erine+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_S1_Depths,@MutatedExpedition_Box_S1_Depths_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_S1_Depths_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_depths.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_depths.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,Restless01_Mut+Corrupted+RestlessShores01+Named+Elite+Archibald+Boor+Guldar+Despar+Benat+DungeonThorpe+RestlessPriest+Lasherr+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_S1_Dynasty,@MutatedExpedition_Box_S1_Dynasty_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_S1_Dynasty_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_dynasty.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_dynasty.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,Ebonscale00_Mut+Ebonscale00+Corrupted+Named+Elite+ZhouNaga+Empress+ShipyardMB+CommanderChen+MaidenJingfei+MaidenLanfen+MaidenDaiyu+SummonerYau+SummonerGuang+CaptainKaiwei+LieutenantBolin+IsabellaDynasty+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_S1_Tempest,@MutatedExpedition_Box_S1_Tempest_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_S1_Tempest_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_tempest.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_tempest.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,ShatterMtn00+Corrupted+Named+Elite+Vroeg+Uzret+Odo+Amya+Ifel+Basir+HeadmanPang+MaidenLai+Isabella0+Isabella1+Isabella2+Neishatun+Ekheke+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_S1_Lazarus,@MutatedExpedition_Box_S1_Lazarus_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_S1_Lazarus_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_lazarus.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_lazarus.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,Reekwater00+Ancient+Named+Elite+Demos+Palas+NamedMage1+NamedMage2+Dolos+Damysys+Asterus+Cilla+Tolos+Chardis+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_S1_Barnacles,@MutatedExpedition_Box_S1_Barnacles_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_S1_Barnacles_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_barnacles.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_barnacles.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,CutlassKeys00+Lost+Named+Elite+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10+DryadSiren+Sirensbrute,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_S1_Genesis,@MutatedExpedition_Box_S1_Genesis_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_S1_Genesis_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_genesis.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_genesis.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,Edengrove00+AngryEarth+Named+Elite+Marl+Greenskeeper+Fulgda+Forcos+Taxodius+Sufferance+Taxxi+Odius+Kotemos+Gorgyri+Morphian+Barder+Circes+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_Ennead,@MutatedExpedition_Box_Ennead_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_Ennead_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_ennead.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_ennead.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,BrimstoneSands00+Ancient+Named+Elite+EnneadScarab+Horon+AnubianBrute+Sah+Horus+Shai+Fetket+Apis+Pluto+Crassus+Scipio+Lucius+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_Forge,@MutatedExpedition_Box_Forge_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_Forge_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s1_box_expedition_mutated_empyreanforge.png,lyshineui/images/icons/items_hires/s1_box_expedition_mutated_empyreanforge.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,GreatCleave01+Knight+Named+Elite+Marius+Ifrit+Skarin+Newlon+Ducas+Freyr+SerBishop+LadyBridgett+SirEld+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
MutatedExpedition_Box_SavageDivide,@MutatedExpedition_Box_SavageDivide_MasterName,Resource,@ui_itemtypedescription_resource,@MutatedExpedition_Box_SavageDivide_Description,,Resource+LootContainer,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,4,60,,0,0,0,UI_Rewards,,,,,,0,0,,,lyshineui/images/icons/items/Seasons/s3_box_expedition_mutated_savagedivide.png,lyshineui/images/icons/items_hires/s3_box_expedition_mutated_savagedivide.png,,10000,0,,,,,60,600,,,1,1,0,,[LTID]MutatedExpedition_Box_S1_Loot,,,,EXPFirstLight01+Beast+Named+Elite+GorillaDGBoss+MammothDGBoss+DeathRazor+Styx+Hodari+Zyggot+Lockjaw+Mbita+Otseha+Madhu+Truk+MutDiff+MutDiff1+MutDiff2+MutDiff3+MutDiff4+MutDiff5+MutDiff6+MutDiff7+MutDiff8+MutDiff9+MutDiff10,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,,,,,
