ConversationStateId,ConversationType,IsInitialState,DefaultDialogue,ForceConversationOpen,RequiredFaction,RequiredProgression,RequiredLevel,RequiredAchievement,RequiredActiveObjectiveId,RequiredActiveTaskId,LinearObjectiveId1,LinearObjectiveId2,LinearObjectiveId3,LinearObjectiveId4,LinearObjectiveId5,LinearObjectiveId6,LinearObjectiveId7,LinearObjectiveId8,LinearObjectiveId9,LinearObjectiveId10,TopicId1,TopicId2,TopicId3,TopicId4,TopicId5,TopicId6,TopicId7,TopicId8,TopicId9,TopicId10,ConversationService1,ConversationService2,ConversationService3
0714_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0714_01_Watcher,,,,58,,,,0714_0101_fieldsoffire,,,,,,,,,,,,,,,,,,,,,,
0714_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0714_02_Watcher,,,,58,BeachStart_Everfall,,,0714_0101_fieldsoffire,,,,,,,,,,,,,,,,,,,,,,
0714_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0714_03_Watcher,,,,,07_Quest_03,,,0715_0102_luckonlylends,,,,,,,,,,,,,,,,,,,,,,
0714_04_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0714_04_Watcher,,,,,07_Quest_05,,,0714_0105_baetylusheadpiece,,,,,,,,,,,,,,,,,,,,,,
0714_05_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0714_05_Watcher,,,,,07_Quest_Lazarus_11,,,,,,,,,,,,,,,,,,,,,,,,,
0715_00_Watcher,Linear_Objective,true,@NPC_DefaultDialogue_0715_00_Watcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0715_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0715_01_Watcher,,,,,07_Quest_03,,,0715_0101_varietiesofheat,,,,,,,,,,,,,,,,,,,,,,
0715_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0715_02_Watcher,,,,,BeachStart_Monarchs,,,0715_0101_varietiesofheat,,,,,,,,,,,,,,,,,,,,,,
0715_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0715_03_Watcher,,,,,07_Quest_04,,,,,,,,,,,,,,,,,,,,,,,,,
0717_00_Warden,Linear_Objective,true,@NPC_DefaultDialogue_0717_00_Warden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0717_01_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0717_01_Warden,,,,,07_Quest_03,,,0713_0101_explorerift,,,,,,,,,,,,,,,,,,,,,,
0717_02_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0717_02_Warden,,,,,99_MSQ_56 || 99E_MSQ_11,,,9901_0057_insoulinstone,0713_0101_explorerift,,,,,,,,,,,,,,,,,,,,,
0717_03_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0717_03_Warden,,,,,99_MSQ_57,,,0713_0101_explorerift,,,,,,,,,,,,,,,,,,,,,,
0713_00_Watcher,Linear_Objective,true,@NPC_DefaultDialogue_0713_00_Watcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0713_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0713_01_Watcher,,,,,07_Quest_02,,,0716_0101_malevolentofferings,,,,,,,,,,,,,,,,,,,,,,
0713_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0713_02_Watcher,,,,,BeachStart_FirstLight,,,0716_0101_malevolentofferings,,,,,,,,,,,,,,,,,,,,,,
0713_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0713_03_Watcher,,,,,07_Quest_06,,,,,,,,,,,,,,,,,,,,,,,,,
0712_00_Watcher,Linear_Objective,true,@NPC_DefaultDialogue_0712_00_Watcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0712_01_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0712_01_Watcher,,,,,07_Quest_06,,,0712_0101_layerspastandpresent,,,,,,,,,,,,,,,,,,,,,,
0712_02_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0712_02_Watcher,,,,,BeachStart_Windsward,,,0712_0101_layerspastandpresent,,,,,,,,,,,,,,,,,,,,,,
0712_03_Watcher,Linear_Objective,false,@NPC_DefaultDialogue_0712_03_Watcher,,,,,07_Quest_01,,,,,,,,,,,,,,,,,,,,,,,,,
0718_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0718_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0718_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0718_01_Ranger,,,,,07_Quest_06,,,0718_0102_humble,,,,,,,,,,,,,,,,,,,,,,
0718_02_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0718_02_Ranger,,,,,07_Quest_09,,,0718_0101_guardian,,,,,,,,,,,,,,,,,,,,,,
0718_03_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0718_03_Ranger,,,,,07_Quest_08,,,0718_0103_ultimatedefense,,,,,,,,,,,,,,,,,,,,,,
0718_04_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0718_04_Ranger,,,,,07_Quest_Garden_12,,,,,,,,,,,,,,,,,,,,,,,,,
0718_05_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0718_05_Ranger,,,RapierAbilityTable 19 0,,07_Quest_11,,,0722_0101_FL_00,0718_0102_humble,0718_0101_guardian,0718_0103_ultimatedefense,,,,,,,,,,,,,,,,,,,
0716_00_Warden,Linear_Objective,true,@NPC_DefaultDialogue_0716_00_Warden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0716_01_Warden,Linear_Objective,false,@NPC_DefaultDialogue_0716_01_Warden,,,,60,07_Quest_08,,,,,,,,,,,,,,,,,,,,,,,,,
0719_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0719_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0719_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0719_01_Ranger,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,
0719_02_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0719_02_Ranger,,,,58,03_Quest_10,,,0719_0101_reflectionsmountainheart,,,,,,,,,,,,,,,,,,,,,,
0719_03_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0719_03_Ranger,,,,60,07_Quest_10,,,0719_0201_madakisstratagem,,,,,,,,,,,,,,,,,,,,,,
0719_04_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0719_04_Ranger,,,,60,WeaponQuest_AzureRavager_05,,,0321_0107_AzureRavager_woodenheartsironheads,0719_0101_reflectionsmountainheart,0719_0201_madakisstratagem,,,,,,,,,,,,,,,,,,,,
0720_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0720_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0720_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0720_01_Ranger,,,SpearAbilityTable 19 0,60,07_Quest_11,,,0720_0101_HS_00,,,,,,,,,,,,,,,,,,,,,,
0721_00_Ranger,Linear_Objective,true,@NPC_DefaultDialogue_0721_00_Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0721_01_Ranger,Linear_Objective,false,@NPC_DefaultDialogue_0721_01_Ranger,,,SwordAbilityTable 19 0,60,07_Quest_11,,,0721_0101_TF_00,,,,,,,,,,,,,,,,,,,,,,
0722_00_Innkeep,Linear_Objective,true,@NPC_DefaultDialogue_0722_00_Innkeep,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0723_00_Innkeep,Linear_Objective,true,@NPC_DefaultDialogue_0723_00_Innkeep,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn,,
0724_00_Fisher,Linear_Objective,true,@NPC_DefaultDialogue_0724_00_Fisher,,,,,,,,,,,,,,,,,,0724_Fisher_ExplainHotspots,,,,,,,,,,,,
0724_01_Fisher,Linear_Objective,false,@NPC_DefaultDialogue_0724_01_Fisher,,,,,FishingQuest_12,,,0724_0101_FQ13,,,,,,,,,,0724_Fisher_ExplainHotspots,,,,,,,,,,,,
0724_02_Fisher,Linear_Objective,false,@NPC_DefaultDialogue_0724_02_Fisher,,,,,FishingQuest_13,,,,,,,,,,,,,0724_Fisher_ExplainHotspots,,,,,,,,,,,,
0725_00_Prospector,Linear_Objective,true,@NPC_DefaultDialogue_0725_00_Prospector,,,,,,,,,,,,,,,,,,0725_Prospector_talk,,,,,,,,,,Join_Outpost_Rush,,
NPC_00_Heretic,Linear_Objective,true,@NPC_DefaultDialogue_00_Heretic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPC_01_Heretic,Linear_Objective,false,@NPC_DefaultDialogue_01_Heretic,,,,,,0726_0105_DeathOfHeretic,0726_0105_d_01a_TalkToHeretic,,,,,,,,,,,Heretic_Topic1,,,,,,,,,,,,
NPC_02_Heretic,Linear_Objective,false,@NPC_DefaultDialogue_02_Heretic,,,,,07_Quest_Isabella_05,,,,,,,,,,,,,,,,,,,,,,,,,
NPC_00_FatherRusso,Linear_Objective,true,@NPC_DefaultDialogue_00_FatherRusso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPC_01_FatherRusso,Linear_Objective,false,@NPC_DefaultDialogue_01_FatherRusso,,,,,,0726_0106_PossessionOfRusso,0726_0106_d_01a_TalkToRusso,,,,,,,,,,,FatherRusso_Topic1,,,,,,,,,,,,
NPC_02_FatherRusso,Linear_Objective,false,@NPC_DefaultDialogue_02_FatherRusso,,,,,07_Quest_Isabella_06,,,,,,,,,,,,,,,,,,,,,,,,,
0726_00_MaraRosa,Linear_Objective,true,@NPC_DefaultDialogue_0726_00_MaraRosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0726_01_MaraRosa,Linear_Objective,false,@NPC_DefaultDialogue_0726_01_MaraRosa,,,,60,,,,0726_0101_MightyTempest,,,,,,,,,,,,,,,,,,,,,,
0726_02_MaraRosa,Linear_Objective,false,@NPC_DefaultDialogue_0726_02_MaraRosa,,,,,07_Quest_Isabella_01,,,0726_0102_IsabellaDeLeon,,,,,,,,,,,,,,,,,,,,,,
0726_03_MaraRosa,Linear_Objective,false,@NPC_DefaultDialogue_0726_03_MaraRosa,,,,,07_Quest_Isabella_02,,,0726_0103_IsabellasCorruption,,,,,,,,,,,,,,,,,,,,,,
0726_04_MaraRosa,Linear_Objective,false,@NPC_DefaultDialogue_0726_04_MaraRosa,,,,,07_Quest_Isabella_03,,,0726_0104_RiseOfIsabella,,,,,,,,,,,,,,,,,,,,,,
0726_05_MaraRosa,Linear_Objective,false,@NPC_DefaultDialogue_0726_05_MaraRosa,,,,,07_Quest_Isabella_04,,,0726_0105_DeathOfHeretic,,,,,,,,,,,,,,,,,,,,,,
0726_06_MaraRosa,Linear_Objective,false,@NPC_DefaultDialogue_0726_06_MaraRosa,,,,,07_Quest_Isabella_05,,,0726_0106_PossessionOfRusso,,,,,,,,,,,,,,,,,,,,,,
0726_07_MaraRosa,Linear_Objective,false,@NPC_DefaultDialogue_0726_07_MaraRosa,,,,,07_Quest_Isabella_06,,,0726_0107_Repeatable,,,,,,,,,,,,,,,,,,,,,,
0727_00_BookOfIsabella,Linear_Objective,true,@NPC_DefaultDialogue_0727_00_BookOfIsabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0728_Kesava_Default,Linear_Objective,true,@0728_Kesava_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0728_Kesava_1,Linear_Objective,true,@0728_Kesava_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
